,exp,hp,meta,mean,std,dist,upper,lower
1220,Co-Training<br>Data,0.05,delta,0.009313237759494055,0.038539966123168706,KLD-PP:NS-W:TS-100-BINS,0.04785320388266276,-0.029226728363674653
2750,Pretraining<br>Data,0.05,delta,-0.014804113627404197,0.039538966949436774,SEMANTIC,0.024734853322032575,-0.05434308057684097
2392,Pretraining<br>Data,0.05,rank,0.6625916290319552,0.18615250397360109,KLD-PP:NN,0.8487441330055563,0.4764391250583542
2393,Pretraining<br>Data,0.05,regret,0.1929488213247895,0.1828963828804646,KLD-PP:NN,0.3758452042052541,0.010052438444324907
2394,Pretraining<br>Data,0.05,weightedtau,0.07614551661652386,0.17333132594097234,KLD-PP:NN,0.2494768425574962,-0.09718580932444848
2751,Pretraining<br>Data,0.05,gain,0.34108527131782945,0.39926973923577364,SEMANTIC,0.7403550105536031,-0.05818446791794418
2752,Pretraining<br>Data,0.05,rank,0.6282802007332183,0.21174951311001383,SEMANTIC,0.8400297138432322,0.4165306876232045
1221,Co-Training<br>Data,0.05,gain,0.6472868217054263,0.3804182464809778,KLD-PP:NS-W:TS-100-BINS,1.0277050681864042,0.2668685752244485
1222,Co-Training<br>Data,0.05,rank,0.5143170687886701,0.21094973603336947,KLD-PP:NS-W:TS-100-BINS,0.7252668048220396,0.30336733275530064
1223,Co-Training<br>Data,0.05,regret,0.17772276961609668,0.17208752574179487,KLD-PP:NS-W:TS-100-BINS,0.34981029535789154,0.00563524387430181
1224,Co-Training<br>Data,0.05,weightedtau,-0.009545856895506773,0.19355664278978416,KLD-PP:NS-W:TS-100-BINS,0.18401078589427738,-0.20310249968529093
1764,Model<br>Architecture,0.05,weightedtau,0.026995920362432032,0.12888443101764596,KLD-PP:NS-1000-BINS,0.155880351380078,-0.10188851065521393
500,Augmentation<br>Policy,0.05,delta,0.005343555595523636,0.04577874996409275,KLD-PP:NS-W:TS-100-BINS,0.05112230555961639,-0.04043519436856911
501,Augmentation<br>Policy,0.05,gain,0.6395348837209303,0.3967683714698983,KLD-PP:NS-W:TS-100-BINS,1.0363032551908287,0.24276651225103196
502,Augmentation<br>Policy,0.05,rank,0.580239537686105,0.16589575398224332,KLD-PP:NS-W:TS-100-BINS,0.7461352916683484,0.4143437837038617
503,Augmentation<br>Policy,0.05,regret,0.16544201488826876,0.15726238344423968,KLD-PP:NS-W:TS-100-BINS,0.3227043983325084,0.008179631444029084
861,Co-Training<br>Data,0.05,gain,0.6589147286821705,0.36506510901444617,FID,1.0239798376966167,0.2938496196677243
862,Co-Training<br>Data,0.05,rank,0.5066884067781875,0.17837301089606203,FID,0.6850614176742496,0.32831539588212544
863,Co-Training<br>Data,0.05,regret,0.1840119935698548,0.1637644700377032,FID,0.347776463607558,0.02024752353215159
864,Co-Training<br>Data,0.05,weightedtau,-0.04397968799978908,0.16043813743494434,FID,0.11645844943515526,-0.2044178254347334
1400,Co-Training<br>Data,0.05,delta,0.008533413519538966,0.03534484192112913,VDNA-PP:NN-1000-BINS,0.0438782554406681,-0.02681142840159017
2123,Model<br>Architecture,0.05,regret,0.20246780102703543,0.18562914584662404,VDNA-PP:NN-1000-BINS,0.3880969468736595,0.016838655180411388
1761,Model<br>Architecture,0.05,gain,0.6511627906976745,0.4023037474515473,KLD-PP:NS-1000-BINS,1.0534665381492219,0.24885904324612718
1762,Model<br>Architecture,0.05,rank,0.4846732138310186,0.17055263533659154,KLD-PP:NS-1000-BINS,0.6552258491676102,0.31412057849442704
323,Augmentation<br>Policy,0.05,regret,0.16746420944249094,0.15617196431664632,KLD-PP:NS-1000-BINS,0.3236361737591372,0.011292245125844619
2122,Model<br>Architecture,0.05,rank,0.4759652112934774,0.1780735442027851,VDNA-PP:NN-1000-BINS,0.6540387554962626,0.2978916670906923
1763,Model<br>Architecture,0.05,regret,0.20587760245486567,0.1936931609770936,KLD-PP:NS-1000-BINS,0.3995707634319593,0.012184441477772062
322,Augmentation<br>Policy,0.05,rank,0.5713906122042169,0.1600381623035302,KLD-PP:NS-1000-BINS,0.7314287745077471,0.41135244990068676
1130,Co-Training<br>Data,0.05,delta,0.009654550974375212,0.03435275847840488,KLD-PP:NS-W:SN-1000-BINS,0.04400730945278009,-0.024698207504029672
1131,Co-Training<br>Data,0.05,gain,0.6666666666666666,0.3927446575232716,KLD-PP:NS-W:SN-1000-BINS,1.0594113241899383,0.27392200914339504
1132,Co-Training<br>Data,0.05,rank,0.5165894677749215,0.1742061305363469,KLD-PP:NS-W:SN-1000-BINS,0.6907955983112685,0.3423833372385746
1133,Co-Training<br>Data,0.05,regret,0.18494824720342604,0.16940253512638279,KLD-PP:NS-W:SN-1000-BINS,0.3543507823298088,0.01554571207704325
1401,Co-Training<br>Data,0.05,gain,0.6511627906976744,0.38908969258217185,VDNA-PP:NN-1000-BINS,1.040252483279846,0.2620730981155025
1402,Co-Training<br>Data,0.05,rank,0.4913243795901304,0.18846789703030525,VDNA-PP:NN-1000-BINS,0.6797922766204356,0.30285648255982517
1403,Co-Training<br>Data,0.05,regret,0.18530834022947515,0.16992099659245344,VDNA-PP:NN-1000-BINS,0.3552293368219286,0.015387343637021711
590,Augmentation<br>Policy,0.05,delta,0.0023363899891998825,0.04788736282261986,SEMANTIC,0.05022375281181974,-0.045550972833419974
2844,Pretraining<br>Data,0.05,weightedtau,0.11545223262707992,0.16557633031957153,VDNA-PP:NN-1000-BINS,0.28102856294665146,-0.05012409769249161
2843,Pretraining<br>Data,0.05,regret,0.19123246303173874,0.17231506179957276,VDNA-PP:NN-1000-BINS,0.3635475248313115,0.01891740123216598
2121,Model<br>Architecture,0.05,gain,0.6589147286821705,0.38254990425376667,VDNA-PP:NN-1000-BINS,1.0414646329359372,0.2763648244284038
1404,Co-Training<br>Data,0.05,weightedtau,-0.017173838876112162,0.14852774477685035,VDNA-PP:NN-1000-BINS,0.1313539059007382,-0.1657015836529625
2390,Pretraining<br>Data,0.05,delta,-0.01249135287541135,0.038129478098454184,KLD-PP:NN,0.025638125223042832,-0.050620830973865535
1760,Model<br>Architecture,0.05,delta,-0.0020386020650543196,0.047418684646189,KLD-PP:NS-1000-BINS,0.045380082581134684,-0.04945728671124332
1850,Model<br>Architecture,0.05,delta,0.005673890235504136,0.03553495983085492,KLD-PP:NS-W:SN-1000-BINS,0.041208850066359055,-0.02986106959535078
680,Augmentation<br>Policy,0.05,delta,0.0026201422131338853,0.05226558898367724,VDNA-PP:NN-1000-BINS,0.05488573119681112,-0.049645446770543354
1852,Model<br>Architecture,0.05,rank,0.5357576761302225,0.1907908691824198,KLD-PP:NS-W:SN-1000-BINS,0.7265485453126423,0.3449668069478027
234,Augmentation<br>Policy,0.05,weightedtau,-0.08069678409922551,0.16403364956207878,KLD-PP:NN,0.08333686546285327,-0.2447304336613043
1314,Co-Training<br>Data,0.05,weightedtau,-0.04578440038156136,0.1792901626404492,SEMANTIC,0.13350576225888783,-0.22507456302201057
1313,Co-Training<br>Data,0.05,regret,0.18210119891922,0.16858546509102473,SEMANTIC,0.35068666401024473,0.013515733828195264
1312,Co-Training<br>Data,0.05,rank,0.5103705911566516,0.19927289599025233,SEMANTIC,0.709643487146904,0.3110976951663993
1311,Co-Training<br>Data,0.05,gain,0.6666666666666667,0.3615507630310936,SEMANTIC,1.0282174296977604,0.3051159036355731
1310,Co-Training<br>Data,0.05,delta,0.00977453600990681,0.0367263840309842,SEMANTIC,0.046500920040891014,-0.02695184802107739
2753,Pretraining<br>Data,0.05,regret,0.2005382015453014,0.17862878941044252,SEMANTIC,0.3791669909557439,0.021909412134858863
2754,Pretraining<br>Data,0.05,weightedtau,0.0957279922400205,0.19809470868191353,SEMANTIC,0.293822700921934,-0.10236671644189303
2214,Pretraining<br>Data,0.05,weightedtau,0.06682019686605925,0.1522718182423975,FED,0.21909201510845674,-0.08545162137633824
2213,Pretraining<br>Data,0.05,regret,0.1920665853142538,0.17941017886970648,FED,0.37147676418396025,0.012656406444547325
2212,Pretraining<br>Data,0.05,rank,0.6608108170318343,0.18214145339953303,FED,0.8429522704313673,0.4786693636323013
2211,Pretraining<br>Data,0.05,gain,0.3488372093023256,0.3890896925821719,FED,0.7379269018844975,-0.04025248327984632
2210,Pretraining<br>Data,0.05,delta,-0.013031314894826526,0.043867017613327834,FED,0.030835702718501307,-0.05689833250815436
2662,Pretraining<br>Data,0.05,rank,0.6709258906235999,0.19009183276094188,KLD-PP:NS-W:TS-100-BINS,0.8610177233845417,0.480834057862658
2663,Pretraining<br>Data,0.05,regret,0.19428726037343064,0.17714889575393827,KLD-PP:NS-W:TS-100-BINS,0.3714361561273689,0.017138364619492363
2664,Pretraining<br>Data,0.05,weightedtau,0.144578485936424,0.1490698767970633,KLD-PP:NS-W:TS-100-BINS,0.29364836273348727,-0.004491390860639294
2030,Model<br>Architecture,0.05,delta,-0.0017582138071380474,0.04355252038959539,SEMANTIC,0.04179430658245734,-0.04531073419673343
2031,Model<br>Architecture,0.05,gain,0.6589147286821706,0.39266724653256735,SEMANTIC,1.051581975214738,0.26624748214960325
2032,Model<br>Architecture,0.05,rank,0.512416229718625,0.1787958647971841,SEMANTIC,0.6912120945158091,0.33362036492144087
2033,Model<br>Architecture,0.05,regret,0.19454078421880008,0.17484821197069544,SEMANTIC,0.3693889961894955,0.01969257224810464
2034,Model<br>Architecture,0.05,weightedtau,-0.03753624534426863,0.15333126281272888,SEMANTIC,0.11579501746846024,-0.19086750815699752
2842,Pretraining<br>Data,0.05,rank,0.6599133094783526,0.20058356343957232,VDNA-PP:NN-1000-BINS,0.8604968729179249,0.4593297460387803
2841,Pretraining<br>Data,0.05,gain,0.3643410852713178,0.3881509947307134,VDNA-PP:NN-1000-BINS,0.7524920800020312,-0.023809909459395595
2840,Pretraining<br>Data,0.05,delta,-0.011463660871951767,0.035114806506236,VDNA-PP:NN-1000-BINS,0.023651145634284235,-0.04657846737818777
1040,Co-Training<br>Data,0.05,delta,0.010129973176837904,0.0397251620934972,KLD-PP:NS-1000-BINS,0.0498551352703351,-0.02959518891665929
1041,Co-Training<br>Data,0.05,gain,0.6589147286821705,0.38254990425376667,KLD-PP:NS-1000-BINS,1.0414646329359372,0.2763648244284038
1042,Co-Training<br>Data,0.05,rank,0.527639408172688,0.21348342767543824,KLD-PP:NS-1000-BINS,0.7411228358481262,0.3141559804972497
1043,Co-Training<br>Data,0.05,regret,0.1735783082608401,0.17097916675575656,KLD-PP:NS-1000-BINS,0.3445574750165966,0.00259914150508353
1044,Co-Training<br>Data,0.05,weightedtau,-0.010950378230832308,0.19163532174644682,KLD-PP:NS-1000-BINS,0.1806849435156145,-0.20258569997727913
233,Augmentation<br>Policy,0.05,regret,0.17350363949665695,0.16555521922146815,KLD-PP:NN,0.33905885871812513,0.0079484202751888
232,Augmentation<br>Policy,0.05,rank,0.5636746612096146,0.1746856812676375,KLD-PP:NN,0.7383603424772521,0.3889889799419771
231,Augmentation<br>Policy,0.05,gain,0.6589147286821704,0.395982254128181,KLD-PP:NN,1.0548969828103514,0.2629324745539894
230,Augmentation<br>Policy,0.05,delta,0.003664655471340948,0.053452684328868336,KLD-PP:NN,0.057117339800209284,-0.04978802885752739
1853,Model<br>Architecture,0.05,regret,0.17586226676959812,0.14519911134888283,KLD-PP:NS-W:SN-1000-BINS,0.32106137811848096,0.030663155420715293
1854,Model<br>Architecture,0.05,weightedtau,0.020755038484626613,0.1618229330934666,KLD-PP:NS-W:SN-1000-BINS,0.18257797157809322,-0.14106789460883998
324,Augmentation<br>Policy,0.05,weightedtau,0.13558255723339457,0.20123872767736947,KLD-PP:NS-1000-BINS,0.336821284910764,-0.0656561704439749
2304,Pretraining<br>Data,0.05,weightedtau,0.08558600470995148,0.1722788466727016,FID,0.2578648513826531,-0.08669284196275012
2303,Pretraining<br>Data,0.05,regret,0.19001875395874468,0.16884048305689256,FID,0.35885923701563727,0.02117827090185212
2302,Pretraining<br>Data,0.05,rank,0.6619897277274984,0.1887843004482188,FID,0.8507740281757172,0.4732054272792796
2301,Pretraining<br>Data,0.05,gain,0.3488372093023256,0.3990412586795894,FID,0.747878467981915,-0.050204049377263804
2300,Pretraining<br>Data,0.05,delta,-0.011699007771119891,0.03769343372408843,FID,0.025994425952968542,-0.04939244149520833
504,Augmentation<br>Policy,0.05,weightedtau,0.1397094367051902,0.20610710159369255,KLD-PP:NS-W:TS-100-BINS,0.34581653829888276,-0.06639766488850235
681,Augmentation<br>Policy,0.05,gain,0.6550387596899224,0.38415572284562527,VDNA-PP:NN-1000-BINS,1.0391944825355477,0.27088303684429715
414,Augmentation<br>Policy,0.05,weightedtau,0.007153398917645224,0.215033950852871,KLD-PP:NS-W:SN-1000-BINS,0.2221873497705162,-0.20788055193522578
413,Augmentation<br>Policy,0.05,regret,0.1763839167440071,0.1492495346563092,KLD-PP:NS-W:SN-1000-BINS,0.3256334514003163,0.027134382087697917
412,Augmentation<br>Policy,0.05,rank,0.5081131725992436,0.18294927537697567,KLD-PP:NS-W:SN-1000-BINS,0.6910624479762193,0.3251638972222679
411,Augmentation<br>Policy,0.05,gain,0.624031007751938,0.4302196175079022,KLD-PP:NS-W:SN-1000-BINS,1.0542506252598403,0.19381139024403576
1851,Model<br>Architecture,0.05,gain,0.7131782945736433,0.34740039508285536,KLD-PP:NS-W:SN-1000-BINS,1.0605786896564986,0.365777899490788
410,Augmentation<br>Policy,0.05,delta,0.0032871945806868053,0.04692758325898904,KLD-PP:NS-W:SN-1000-BINS,0.050214777839675845,-0.043640388678302236
683,Augmentation<br>Policy,0.05,regret,0.17525542675698605,0.16647325235622862,VDNA-PP:NN-1000-BINS,0.3417286791132147,0.008782174400757431
684,Augmentation<br>Policy,0.05,weightedtau,-0.026647544759317965,0.22397554076387935,VDNA-PP:NN-1000-BINS,0.19732799600456138,-0.25062308552319734
54,Augmentation<br>Policy,0.05,weightedtau,-0.05754042616222992,0.16845558026366672,FED,0.11091515410143679,-0.22599600642589665
53,Augmentation<br>Policy,0.05,regret,0.1838047957365948,0.18325349609188077,FED,0.3670582918284756,0.0005512996447140373
52,Augmentation<br>Policy,0.05,rank,0.5367397004709161,0.1863347737801308,FED,0.7230744742510469,0.3504049266907853
51,Augmentation<br>Policy,0.05,gain,0.6201550387596899,0.39987838248426705,FED,1.020033421243957,0.22027665627542287
50,Augmentation<br>Policy,0.05,delta,0.0013919056462995249,0.058228133224157666,FED,0.05962003887045719,-0.05683622757785814
2660,Pretraining<br>Data,0.05,delta,-0.01198007447466985,0.037615593844019184,KLD-PP:NS-W:TS-100-BINS,0.02563551936934933,-0.049595668318689036
2661,Pretraining<br>Data,0.05,gain,0.36046511627906974,0.3967683714698983,KLD-PP:NS-W:TS-100-BINS,0.757233487748968,-0.036303255190828554
1940,Model<br>Architecture,0.05,delta,-0.001733280968604461,0.048686779891811666,KLD-PP:NS-W:TS-100-BINS,0.0469534989232072,-0.05042006086041613
1941,Model<br>Architecture,0.05,gain,0.6589147286821705,0.40253037618839405,KLD-PP:NS-W:TS-100-BINS,1.0614451048705646,0.25638435249377645
1942,Model<br>Architecture,0.05,rank,0.4870124373532553,0.1673378596043085,KLD-PP:NS-W:TS-100-BINS,0.6543502969575637,0.3196745777489468
1943,Model<br>Architecture,0.05,regret,0.20536534004874038,0.19604213272207355,KLD-PP:NS-W:TS-100-BINS,0.4014074727708139,0.009323207326666832
1944,Model<br>Architecture,0.05,weightedtau,0.027958616358167255,0.12948146464136345,KLD-PP:NS-W:TS-100-BINS,0.15744008099953072,-0.1015228482831962
682,Augmentation<br>Policy,0.05,rank,0.5572486622388997,0.18061393188831798,VDNA-PP:NN-1000-BINS,0.7378625941272177,0.3766347303505817
1134,Co-Training<br>Data,0.05,weightedtau,0.019525189775359778,0.17820108669181917,KLD-PP:NS-W:SN-1000-BINS,0.19772627646717894,-0.1586758969164594
591,Augmentation<br>Policy,0.05,gain,0.5813953488372093,0.39995439776534236,SEMANTIC,0.9813497466025517,0.18144095107186697
954,Co-Training<br>Data,0.05,weightedtau,-0.04791704494546588,0.15575982618892537,KLD-PP:NN,0.10784278124345949,-0.20367687113439126
2573,Pretraining<br>Data,0.05,regret,0.22404615032805744,0.17551980685679874,KLD-PP:NS-W:SN-1000-BINS,0.3995659571848562,0.0485263434712587
2572,Pretraining<br>Data,0.05,rank,0.5048756503656961,0.19973921894641583,KLD-PP:NS-W:SN-1000-BINS,0.7046148693121119,0.3051364314192803
1492,Model<br>Architecture,0.05,rank,0.49229516798029055,0.1932893834461456,FED,0.6855845514264362,0.29900578453414495
2480,Pretraining<br>Data,0.05,delta,-0.012144265325802543,0.0379052233740223,KLD-PP:NS-1000-BINS,0.02576095804821976,-0.05004948869982484
2481,Pretraining<br>Data,0.05,gain,0.37209302325581395,0.3974382170135495,KLD-PP:NS-1000-BINS,0.7695312402693635,-0.02534519375773553
2482,Pretraining<br>Data,0.05,rank,0.6708187598036279,0.1962740153212587,KLD-PP:NS-1000-BINS,0.8670927751248867,0.4745447444823692
2483,Pretraining<br>Data,0.05,regret,0.19387804129748154,0.17826016076835025,KLD-PP:NS-1000-BINS,0.3721382020658318,0.015617880529131295
1673,Model<br>Architecture,0.05,regret,0.2068834063870691,0.19245057279639585,KLD-PP:NN,0.3993339791834649,0.014432833590673239
1672,Model<br>Architecture,0.05,rank,0.47047164528075247,0.17126830375507532,KLD-PP:NN,0.6417399490358278,0.2992033415256772
1671,Model<br>Architecture,0.05,gain,0.6356589147286821,0.381356049565898,KLD-PP:NN,1.01701496429458,0.25430286516278405
1493,Model<br>Architecture,0.05,regret,0.19991228460749122,0.18320502769277167,FED,0.3831173123002629,0.016707256914719554
2570,Pretraining<br>Data,0.05,delta,-0.017524453366141602,0.030786706136113545,KLD-PP:NS-W:SN-1000-BINS,0.013262252769971943,-0.04831115950225515
1584,Model<br>Architecture,0.05,weightedtau,-0.05236733570293214,0.15399551100920597,FID,0.10162817530627383,-0.20636284671213811
1583,Model<br>Architecture,0.05,regret,0.19777469277004214,0.19175101264838068,FID,0.3895257054184228,0.006023680121661462
1582,Model<br>Architecture,0.05,rank,0.4855332640233795,0.16399712194699712,FID,0.6495303859703766,0.32153614207638237
1581,Model<br>Architecture,0.05,gain,0.6627906976744186,0.3843139581413257,FID,1.0471046558157442,0.2784767395330929
1580,Model<br>Architecture,0.05,delta,-0.0010802298399212988,0.04570434380035304,FID,0.04462411396043174,-0.04678457364027434
2571,Pretraining<br>Data,0.05,gain,0.255813953488372,0.3746001566974856,KLD-PP:NS-W:SN-1000-BINS,0.6304141101858576,-0.1187862032091136
2484,Pretraining<br>Data,0.05,weightedtau,0.1380981738822049,0.15144681487236125,KLD-PP:NS-1000-BINS,0.28954498875456613,-0.01334864099015634
950,Co-Training<br>Data,0.05,delta,0.00595110385300886,0.03674392655829592,KLD-PP:NN,0.04269503041130478,-0.03079282270528706
952,Co-Training<br>Data,0.05,rank,0.47937256957950103,0.18651052866446283,KLD-PP:NN,0.6658830982439639,0.2928620409150382
951,Co-Training<br>Data,0.05,gain,0.6356589147286822,0.38476852213438023,KLD-PP:NN,1.0204274368630624,0.25089039259430196
953,Co-Training<br>Data,0.05,regret,0.19251149308008875,0.16775633541370696,KLD-PP:NN,0.3602678284937957,0.024755157666381783
1674,Model<br>Architecture,0.05,weightedtau,-0.06529002432434554,0.15466007946030758,KLD-PP:NN,0.08937005513596204,-0.21995010378465313
2574,Pretraining<br>Data,0.05,weightedtau,-0.015867428153244576,0.2255110072817257,KLD-PP:NS-W:SN-1000-BINS,0.20964357912848114,-0.24137843543497028
772,Co-Training<br>Data,0.05,rank,0.48348411996558843,0.19735572139342628,FED,0.6808398413590147,0.28612839857216216
1490,Model<br>Architecture,0.05,delta,0.0006919959872884097,0.039963455504444426,FED,0.04065545149173284,-0.039271459517156014
594,Augmentation<br>Policy,0.05,weightedtau,-0.07241610177000324,0.1490099434520479,SEMANTIC,0.07659384168204467,-0.22142604522205114
1491,Model<br>Architecture,0.05,gain,0.6395348837209303,0.3764822254623335,FED,1.0160171091832637,0.26305265825859675
140,Augmentation<br>Policy,0.05,delta,0.0031244933836219934,0.05273071621118624,FID,0.05585520959480823,-0.049606222827564245
